Parameters vs Time
Line A: Structure Forces, Total Force/Moment - Global X (floater) [N]

*Time (s);Line A (N)
410.80002;678341.8125
410.89999;681089.4375
411;683331.625
411.10001;684778.875
411.20001;685117.3125
411.30002;684081.125
411.39999;681437.75
411.5;677015.125
411.60001;670619.375
411.70001;662188.25
411.80002;651629.625
411.89999;638957.5625
412;624207
412.10001;607487.5
412.20001;588936.5
412.30002;568719.8125
412.39999;547083.1875
412.5;524285.15625
412.60001;500599.5
412.70001;476319.09375
412.80002;451783.40625
412.89999;427320.96875
413;403242.28125
413.10001;379865.9375
413.20001;357500.96875
413.30002;336386.375
413.39999;316832.59375
413.5;299028
413.60001;283147.40625
413.70001;269338.59375
413.80002;257724.15625
413.89999;248327.625
414;241188.09375
414.10001;236255.921875
414.20001;233487.1875
414.30002;232768.59375
414.39999;233961.21875
414.5;236917.34375
414.60001;241427.828125
414.70001;247285.15625
414.80002;254282.484375
414.89999;262175.6875
415;270760.46875
415.10001;279803
415.20001;289100.25
415.30002;298431.5625
415.39999;307649.8125
415.5;316579.25
415.60001;325092.875
415.70001;333100.59375
415.80002;340535.53125
415.89999;347344.0625
416;353512.125
416.10001;359070.6875
416.20001;364048.25
416.30002;368531.625
416.39999;372574.3125
416.5;376303.125
416.60001;379817.875
416.70001;383259.3125
416.80002;386726.6875
416.89999;390356.15625
417;394271.65625
417.10001;398576.40625
417.20001;403357.21875
417.30002;408697.40625
417.39999;414660.6875
417.5;421295.03125
417.60001;428573.1875
417.70001;436522.84375
417.80002;445106.09375
417.89999;454256.4375
418;463894.65625
418.10001;473927.875
418.20001;484241.71875
418.30002;494703.84375
418.39999;505176.09375
418.5;515516.875
418.60001;525580.8125
418.70001;535206.875
418.80002;544255.4375
418.89999;552611.25
419;560150.5625
419.10001;566752
419.20001;572349.875
419.30002;576857.375
419.39999;580271.3125
419.5;582562
419.60001;583753.0625
419.70001;583859.1875
419.80002;582975.25
419.89999;581147.6875
420;578503.1875
420.10001;575169.9375
420.20001;571286.5
420.30002;566997.0625
420.39999;562480.0625
420.5;557889.5
420.60001;553377.4375
420.70001;549138
420.80002;545289.8125
420.89999;542016.8125
421;539429.25
421.10001;537616.8125
421.20001;536686.5625
421.30002;536691.8125
421.39999;537676.6875
421.5;539642.0625
421.60001;542574.875
421.70001;546427.4375
421.80002;551114.3125
421.89999;556578.3125
422;562656.6875
422.10001;569221.375
422.20001;576085.625
422.30002;583122.5
422.39999;590094
422.5;596820.8125
422.60001;603111.3125
422.70001;608749.75
422.80002;613535.6875
422.89999;617308.75
423;619843.125
423.10001;621027.5
423.20001;620722.875
423.30002;618786.9375
423.39999;615113.5625
423.5;609688.875
423.60001;602439.125
423.70001;593367.5625
423.80002;582471
423.89999;569841.4375
424;555532.125
424.10001;539618.3125
424.20001;522271.5625
424.30002;503635.90625
424.39999;483877.03125
424.5;463167.4375
424.60001;441729.90625
424.70001;419766.40625
424.80002;397487.75
424.89999;375125.78125
425;352882.90625
425.10001;330986.46875
425.20001;309640.625
425.30002;289018.90625
425.39999;269329.25
425.5;250709.671875
425.60001;233312.8125
425.70001;217264.90625
425.80002;202652.421875
425.89999;189571.875
426;178054.453125
426.10001;168153.84375
426.20001;159852.625
426.30002;153154.71875
426.39999;148016.65625
426.5;144380.1875
426.60001;142175.125
426.70001;141317.265625
426.80002;141705.59375
426.89999;143233.6875
427;145779.796875
427.10001;149223.53125
427.20001;153449.359375
427.30002;158326.84375
427.39999;163743.3125
427.5;169586.71875
427.60001;175747.84375
427.70001;182138.34375
427.80002;188663.65625
427.89999;195264.53125
428;201874.34375
428.10001;208445.90625
428.20001;214945.53125
428.30002;221357.09375
428.39999;227665.03125
428.5;233877.265625
428.60001;240006.40625
428.70001;246064.8125
428.80002;252088.984375
428.89999;258103.015625
429;264140.46875
429.10001;270242.09375
429.20001;276416.40625
429.30002;282724.25
429.39999;289162.09375
429.5;295764.8125
429.60001;302526.625
429.70001;309441.65625
429.80002;316508.6875
429.89999;323699.65625
430;330971.09375
430.10001;338295.4375
430.20001;345603.0625
430.30002;352834.375
430.39999;359914.125
430.5;366766.71875
430.60001;373309.09375
430.70001;379458.875
430.80002;385156.84375
430.89999;390282.3125
431;394786.09375
431.10001;398620.40625
431.20001;401723.53125
431.30002;404035.625
431.39999;405557.9375
431.5;406289.625
431.60001;406237.09375
431.70001;405433.28125
431.80002;403941.71875
431.89999;401839.15625
432;399243.78125
432.10001;396255.53125
432.20001;393017.6875
432.30002;389695.4375
432.39999;386431.21875
432.5;383404.53125
432.60001;380849.3125
432.70001;378902.71875
432.80002;377788.90625
432.89999;377678.28125
433;378779.28125
433.10001;381219.96875
433.20001;385168.5
433.30002;390752.5625
433.39999;398061.25
433.5;407196.75
433.60001;418189
433.70001;431044.65625
433.80002;445741.71875
433.89999;462231.65625
434;480420.46875
434.10001;500172.65625
434.20001;521318.21875
434.30002;543682.8125
434.39999;567030
434.5;591139.625
434.60001;615711.25
434.70001;640442.4375
434.80002;665086.3125
434.89999;689323.8125
435;712831.625
435.10001;735341.625
435.20001;756549.625
435.30002;776204.8125
435.39999;794022.375
435.5;809812.625
435.60001;823391.6875
435.70001;834582.75
435.80002;843297
435.89999;849424.625
436;852965.125
436.10001;853904.5625
436.20001;852314.375
436.30002;848272.4375
436.39999;841919.1875
436.5;833426.5
436.60001;822982.625
436.70001;810817.625
436.80002;797167.875
436.89999;782307.5
437;766518.4375
437.10001;750084.5
437.20001;733282.9375
437.30002;716386.3125
437.39999;699669.4375
437.5;683364.8125
437.60001;667701.3125
437.70001;652878.3125
437.80002;639048.875
437.89999;626354.8125
438;614890.25
438.10001;604717
438.20001;595867.25
438.30002;588308.8125
438.39999;581989.375
438.5;576849.3125
438.60001;572790
438.70001;569644.5625
438.80002;567301.5
438.89999;565551.75
439;564245.8125
439.10001;563196.6875
439.20001;562201.8125
439.30002;561093.6875
439.39999;559698.9375
439.5;557897.8125
439.60001;555506.6875
439.70001;552473.6875
439.80002;548659.1875
439.89999;544043.4375
440;538581.1875
440.10001;532286.5
440.20001;525191.375
440.30002;517334.03125
440.39999;508817.5625
440.5;499728.15625
440.60001;490196.5625
440.70001;480362.4375
440.80002;470376.6875
440.89999;460374.375
441;450512.28125
441.10001;440941.09375
441.20001;431782.59375
441.30002;423180.75
441.39999;415203.75
441.5;407938.90625
441.60001;401445.15625
441.70001;395737.21875
441.80002;390819.3125
441.89999;386627.125
442;383111.4375
442.10001;380174.84375
442.20001;377695.84375
442.30002;375510.0625
442.39999;373462.125
442.5;371383.21875
442.60001;369069.65625
442.70001;366298.375
442.80002;362918.28125
442.89999;358708.09375
443;353497.46875
443.10001;347127.28125
443.20001;339472
443.30002;330405.15625
443.39999;319891.78125
443.5;307833.75
443.60001;294280.5
443.70001;279254.1875
443.80002;262830.78125
443.89999;245156.78125
444;226374.84375
444.10001;206682.09375
444.20001;186318.34375
444.30002;165542.390625
444.39999;144646.390625
444.5;123926.8046875
444.60001;103709.609375
444.70001;84288.65625
444.80002;66000.6640625
444.89999;49163.28515625
445;34041.6484375
445.10001;20925.69140625
445.20001;10043.939453125
445.30002;1616.833984375
445.39999;-4196.916015625
445.5;-7286.9609375
445.60001;-7550.5341796875
445.70001;-4984.28515625
445.80002;395.3203125
445.89999;8521.9267578125
446;19286.21875
446.10001;32518.109375
446.20001;48019.75
446.30002;65567.8984375
446.39999;84854.65625
446.5;105638.7578125
446.60001;127569.203125
446.70001;150360.125
446.80002;173649.59375
446.89999;197154.890625
447;220540.125
447.10001;243562.03125
447.20001;265902.28125
447.30002;287360.6875
447.39999;307733.34375
447.5;326844.5625
447.60001;344599.9375
447.70001;360914.65625
447.80002;375783.40625
447.89999;389187.40625
448;401218.0625
448.10001;411951.84375
448.20001;421562.78125
448.30002;430154.65625
448.39999;437995.9375
448.5;445256.5625
448.60001;452192.625
448.70001;459032.75
448.80002;466041.9375
448.89999;473428.78125
449;481424.0625
449.10001;490225.90625
449.20001;500011.59375
449.30002;510933.53125
449.39999;523132.90625
449.5;536622
449.60001;551511.875
449.70001;567748.75
449.80002;585298.625
449.89999;604104.9375
450;623986.75
450.10001;644831.875
450.20001;666430.25
450.30002;688563.75
450.39999;711011.3125
450.5;733464.5
450.60001;755688
450.70001;777419.5
450.80002;798371.125
450.89999;818311.25
451;836962.125
451.10001;854117.875
451.20001;869566.625
451.30002;883188.4375
451.39999;894790.25
451.5;904303
451.60001;911687.25
451.70001;916914
451.80002;920011.8125
451.89999;921037.75
452;920075.625
452.10001;917284
452.20001;912800.8125
452.30002;906809.75
452.39999;899529.125
452.5;891182.3125
452.60001;881970.75
452.70001;872152.4375
452.80002;861916.1875
452.89999;851529.4375
453;841134.8125
453.10001;830970.6875
453.20001;821174.875
453.30002;811885.1875
453.39999;803186.875
453.5;795185.625
453.60001;787891.125
453.70001;781301.375
453.80002;775425.25
453.89999;770192
454;765497.75
454.10001;761256.9375
454.20001;757308.25
454.30002;753537
454.39999;749747.375
454.5;745791.9375
454.60001;741502.625
454.70001;736702.25
454.80002;731259.75
454.89999;724995.9375
455;717846.3125
455.10001;709654.8125
455.20001;700380.8125
455.30002;689996.125
455.39999;678455.625
455.5;665826.3125
455.60001;652138.4375
455.70001;637508.625
455.80002;622060.3125
455.89999;605947.25
456;589350.5625
456.10001;572504.9375
456.20001;555627.0625
456.30002;538996.375
456.39999;522854.21875
456.5;507460.03125
456.60001;493118.25
456.70001;480075.3125
456.80002;468594.34375
456.89999;458937.1875
457;451304.5
457.10001;445905
457.20001;442921.03125
457.30002;442485.96875
457.39999;444696.40625
457.5;449645.78125
457.60001;457349.96875
457.70001;467815.34375
457.80002;480993.125
457.89999;496782.71875
458;515104.90625
458.10001;535769.75
458.20001;558617.4375
458.30002;583438
458.39999;609946.9375
458.5;637965.4375
458.60001;667165.875
458.70001;697287.125
458.80002;728007.875
458.89999;759056.1875
459;790136.5
459.10001;820977.75
459.20001;851278.625
459.30002;880751.5625
459.39999;909182.1875
459.5;936368.4375
459.60001;962082.1875
459.70001;986159.8125
459.80002;1008407.0625
459.89999;1028711.3125
460;1047016.5
460.10001;1063215.375
460.20001;1077261.75
460.30002;1089177.375
460.39999;1098912.5
460.5;1106551.375
460.60001;1112133.25
460.70001;1115695.5
460.80002;1117373
460.89999;1117234.75
461;1115461.625
461.10001;1112082.5
461.20001;1107280.625
461.30002;1101178.75
461.39999;1093906.25
461.5;1085590.75
461.60001;1076349.625
461.70001;1066303.25
461.80002;1055609
461.89999;1044291.375
462;1032470.125
462.10001;1020225
462.20001;1007598
462.30002;994656.375
462.39999;981418.3125
462.5;967899.5
462.60001;954102.9375
462.70001;940032.875
462.80002;925651.6875
462.89999;910972.875
463;895901.3125
463.10001;880403.9375
463.20001;864470.5
463.30002;848000.125
463.39999;830997.6875
463.5;813340.1875
463.60001;795025.75
463.70001;776008
463.80002;756269.25
463.89999;735788.9375
464;714553.25
464.10001;692598.3125
464.20001;669939.4375
464.30002;646631.625
464.39999;622728.125
464.5;598365.5
464.60001;573591.6875
464.70001;548592.4375
464.80002;523486.84375
464.89999;498479.34375
465;473720.4375
465.10001;449428.5
465.20001;425824.0625
465.30002;403106.71875
465.39999;381544.46875
465.5;361336.0625
465.60001;342722.46875
465.70001;325932.09375
465.80002;311173.71875
465.89999;298652.09375
466;288551
466.10001;281034.28125
466.20001;276236.21875
466.30002;274273.15625
466.39999;275206.4375
466.5;279082.75
466.60001;285912
466.70001;295669.65625
466.80002;308270.15625
466.89999;323623.59375
467;341572.1875
467.10001;361958.3125
467.20001;384563.9375
467.30002;409133.5
467.39999;435409.1875
467.5;463140.875
467.60001;491973.5625
467.70001;521647
467.80002;551810
467.89999;582136.6875
468;612354.375
468.10001;642134.1875
468.20001;671223.8125
468.30002;699350.4375
468.39999;726289.25
468.5;751894.875
468.60001;775967.5625
468.70001;798419.125
468.80002;819169.5625
468.89999;838171.625
469;855508.0625
469.10001;871233.375
469.20001;885404.5
469.30002;898193
469.39999;909836.75
469.5;920475
469.60001;930385.9375
469.70001;939833.5625
469.80002;949095.75
469.89999;958453.3125
470;968202.5
470.10001;978578.9375
470.20001;989908.75
470.30002;1002423
470.39999;1016310.5
470.5;1031779.5
470.60001;1048990.25
470.70001;1068023.875
470.80002;1088934.25
470.89999;1111746.375
471;1136451.125
471.10001;1162888
471.20001;1190975.625
471.30002;1220530.375
471.39999;1251361
471.5;1283111.25
471.60001;1315577.125
471.70001;1348363.125
471.80002;1381166.25
471.89999;1413622.125
472;1445417.375
472.10001;1476083.375
472.20001;1505375.5
472.30002;1532923.625
472.39999;1558374.25
472.5;1581495.625
472.60001;1602049.5
472.70001;1619859.125
472.80002;1634700.125
472.89999;1646546.5
473;1655259.125
473.10001;1660963.5
473.20001;1663583.625
473.30002;1663327.625
473.39999;1660256.125
473.5;1654639.375
473.60001;1646624
473.70001;1636562.875
473.80002;1624594.125
473.89999;1611185.5
474;1596564.375
474.10001;1581058.25
474.20001;1564971.75
474.30002;1548604.5
474.39999;1532227.25
474.5;1516097.25
474.60001;1500470.625
474.70001;1485499.125
474.80002;1471333.25
474.89999;1458103.625
475;1445810.75
475.10001;1434521.375
475.20001;1424160.5
475.30002;1414657.25
475.39999;1405903.75
475.5;1397773.875
475.60001;1390052.25
475.70001;1382563
475.80002;1375012.125
475.89999;1367246.75
476;1358998.125
476.10001;1350005.5
476.20001;1340029.625
476.30002;1328927
476.39999;1316457.875
476.5;1302465.375
476.60001;1286857
476.70001;1269538.5
476.80002;1250458.5
476.89999;1229626.625
477;1207144
477.10001;1183044.25
477.20001;1157495.5
477.30002;1130703.5
477.39999;1102863.375
477.5;1074239.875
477.60001;1045112.125
477.70001;1015796.0625
477.80002;986617.125
477.89999;957905.6875
478;929969
478.10001;903167.4375
478.20001;877759.875
478.30002;854051.9375
478.39999;832335.1875
478.5;812769.4375
478.60001;795567.875
478.70001;780825.1875
478.80002;768724.5625
478.89999;759218.75
479;752297.6875
479.10001;747912.6875
479.20001;745994.9375
479.30002;746318.25
479.39999;748706.75
479.5;752918.375
479.60001;758663.75
479.70001;765652.25
479.80002;773562.1875
479.89999;782020.0625
480;790741
480.10001;799341.625
480.20001;807475
480.30002;814875.8125
480.39999;821207.875
480.5;826191
480.60001;829636.375
480.70001;831306.6875
480.80002;831098.9375
480.89999;828823.3125
481;824496.8125
481.10001;818044.1875
481.20001;809566.875
481.30002;799056.5
481.39999;786677.6875
481.5;772581.4375
481.60001;756937.375
481.70001;739968.3125
481.80002;721934.5625
481.89999;703056.625
482;683657.125
482.10001;663976.4375
482.20001;644306.5625
482.30002;624895.375
482.39999;606056.4375
482.5;587944.0625
482.60001;570841.1875
482.70001;554917
482.80002;540337.125
482.89999;527238.875
